id	z
3c2ea1a63f	847
e060d5ca41	506
269b6cad0d	160
5d6126f459	623
9d7165c9c0	661
9053aa6508	175
fcce81906d	659
4d9fa2d97f	544
2e69b6eb16	426
fb47e8e74e	757
66b4280f4e	572
4b17d5fb8f	667
d18a64f984	76
1d7a812c76	618
9a71e8563b	184
dea0a56bab	490
2af3c055b2	502
078f36a006	602
b6c52b4a53	685
fe0ff502fb	942
699608ddb7	338
3fd0ef2d38	660
b40457631c	813
726a0d854d	846
54e2419450	725
875b087f1c	876
aa791ce59a	648
95d3841a53	746
c60eaa0c75	402
75fb579aa2	562
f1395b9e13	356
6aff151236	700
d46c133c20	589
7e40cdf1f3	746
bbb5279a06	782
5bf5d82829	396
5fd2a3ef64	771
4875705fb0	797
fccf774196	809
29162a3471	683
d3c8980685	426
f456e3161d	584
3d6d400816	801
5aa0015d15	54
a0729c7a02	490
8686b3a5d4	715
4630209118	702
5ad4b1d1ff	592
5c70da6c2d	327
0762a99eb4	561
782ae9b7e7	677
a774562f5e	282
aa1cd9fb71	319
225ae42209	421
808cbefd71	112
a69586db4e	569
9f07d6a050	340
6c61beb5dd	112
a4932322ce	546
2ecb2b0797	390
c43b8533c4	150
0c376f6728	366
48a18f5386	638
687dd94fee	813
de15d35ebc	333
ebdbbb52b5	405
17be1887b9	383
886dc2e534	357
d35af24206	782
728890d8f8	548
543f5887a2	491
d2bd2fe97f	761
ff1e8ed948	611
1931feb9b8	444
b2d02516e1	816
bea9b0571b	366
0a1742c740	282
43ec939286	283
71f7425387	944
11bfb46a23	515
2b39f9a88f	91
e7f0e30585	580
b4e61836df	603
fc8f0668fb	384
2556c23489	655
1167a2bec9	152
80a458a2b6	94
9ade7d33f2	831
a33ef5ed68	646
fbc98aedc0	208
c0ef23e386	686
4a27de03fc	238
6c91546a57	220
c1c6a1ebad	89
9e64fc57aa	516
9f4471dcd6	884
390355fd73	417
d6379c1f18	661
7a2eebff84	772
cf11876547	518
223e0c3942	598
9874f75819	507
fcf5137a10	129
d7506a6a38	757
759b3aaa22	249
6010b9b84d	142
abbfb56731	555
d71ca6d32c	351
7410f440bb	442
568d119e66	365
83558aa4b8	527
c901f669f8	511
670d9655d5	464
5a02df7676	564
c038f6fbe4	735
e12cf83477	742
1c20fc4477	239
452b06b003	681
29a1b18e79	378
bfcd0fb5ac	276
fa01eb7fdf	819
0429d9759b	737
395726930f	613
77abc5ed21	884
b92b11b3a4	213
fa9da6a455	94
812c804456	413
b942b38a45	802
1f33387a8e	778
a3de137406	529
a5c6cde207	614
a0219e8fa4	579
57f8b13094	578
50d3073821	810
f0c401b64b	625
0b9cb1205a	437
6138f82415	467
316074fdc4	776
7791af3409	204
db840e1e22	493
eec5e72dad	846
edea91429d	649
b4f6d6f1aa	658
7588e9645a	311
aa9eb3a110	359
8ddaea54ce	452
7db9b53d89	406
cbeab7807d	573
4ce60abe5f	807
90791c2417	577
0829b44678	801
24d67576d0	557
ad5454050e	397
b51c130238	552
2615b5210d	739
8cf3a6a6f5	743
55a49950a0	547
653c7e9f6c	642
96cc5caec0	857
5a6f57c150	210
3004f41177	313
a568cc8273	626
ed52743a1b	277
d21e3d7843	442
a317a82463	514
fb903c3b68	646
8978bc57b7	390
28d42de29f	512
29ea4f92c3	526
c20069b110	231
59b1bac5d5	550
331ec135dd	474
455d05742a	214
ba2a5fbf4c	602
7b815ae7fb	569
127ef4105f	476
5ef096aeac	598
b1e590d1c9	774
3c6fe4b7ba	452
fbf380831b	468
1f7e3eef06	637
ee5c6d6639	872
e2421eee13	483
10b19bd1f8	353
23cdfc53fe	541
34f61e9a54	648
52ae147d60	245
cb36193e2f	648
8c916f9cb5	691
3ec30a713c	831
489a8fd021	510
92d116836e	193
05a61e5799	167
4d03329aa4	108
9fbd3ca3b5	295
13adf02399	674
082d2910a8	556
ec10996820	363
13fb17bf13	449
5f3b26ac68	775
9718102ef6	209
a2a012f128	157
0f3118527c	669
6c5b8b3950	584
b70f0ab0c2	514
e639615636	743
e10a1a3e81	126
90704ffe69	590
0f5ada4dc3	700
107f1047c1	707
fff987cdb3	332
7a817b12b4	389
766784f810	403
04f7a73f2b	548
9a48617407	74
05c7033694	502
9ca84742ef	537
a2bce9d94a	346
5970137a1e	540
f5a92d1356	346
a1526d3c6e	200
d3034e7a60	300
db0bc63d60	639
6bc4c91c27	655
776d123d8d	180
7ec58d0743	634
157b2aa3e0	317
f37556e4da	720
d0bbe4fd97	847
eb4fa16734	795
5fe4e3f5e6	616
98870eab9e	390
f342603c76	754
4776354474	257
d0cba16846	559
3662fffe30	829
ede9c03a6f	796
14152a6731	695
7d87ab4aa8	580
abe74273c8	512
62715133c5	509
3187bf5c2d	595
930cbb8ccb	529
c0fe58323e	204
dbcfdf17a3	328
4079c73376	237
ec5afeae66	588
a71bdf1af7	388
df5df272fb	73
cef624f327	177
4fd99d2b52	402
7769e240f0	211
ce14d335bf	309
ff24769ea3	419
4c4556fff0	695
ef13247eed	718
0ab5e14937	830
18f3626b0f	430
9f0c9f3b90	645
9e8e175c01	217
05139ad3e5	734
e8b730fe92	343
dd6a04d456	446
eb91416afe	397
5ad7172ca7	351
964be849b0	446
2d4e7a937b	778
b393a57640	383
a92f49d2d9	273
18b26e968c	591
8023f35b58	199
3406ef6042	491
bdb9ba462f	382
c9142b341c	273
570d1da727	740
a3ff13b1e1	557
5a6cd229a9	807
7576a8a091	454
7ebd3f0cdd	101
a0f050600e	394
dd580d1681	765
bb8c452bb6	443
a7cfa30d35	843
9bdfa54912	279
c82dabf9b1	756
ab18a0a7fa	547
2bd913a165	240
c4a681819d	714
804fcfaf4b	338
0a7e067255	477
cf7abfc8bb	487
83967f4314	829
7812fc8116	451
8b44342fd9	948
9667824566	557
7bfd026d91	585
1d93614392	635
3a3e1e824d	731
d70a2f1f23	270
0532916483	307
989ac5a9de	362
66c603a013	606
ad16edc8be	509
7c61d788af	569
d26e890704	530
d16591547d	578
8e9f2b9b61	333
b74ecdfe20	377
f0b5a05a6e	356
84bd944c62	242
525be73de5	197
230b98e713	766
c42abd17f3	448
90946392e6	422
2af008d773	560
811ebdcc4b	678
43a9c21cea	588
bd526ca9af	797
b9bb1b7b3f	723
d9044ee3c6	843
ee5e9e4570	302
e437c3912d	523
a4ae0c0e35	442
6460ce2df7	746
543acdb5f7	594
180d2ec2cc	578
25845ace3d	235
1a4278325d	501
4a11c0f4ad	530
d68c08baec	241
c0b6fafc47	732
c79d52ffc3	259
5fa536d1fd	470
cb974e60ca	481
6074c5b0bf	445
5d07e84138	489
296a04bc06	423
96f8fd0d4b	228
36a6901cae	577
ebff5f719e	667
8c4ac14f53	524
70b6a2347f	835
2f8e4f82fd	330
d3c9529867	773
aff8ae9d4d	110
2ee6e81e4b	472
4210e9e5d3	504
3a310860a3	821
e360f895de	594
7053b28de2	92
19b7d2e2bf	782
c4b05c2eaa	498
5ec6db5c9d	912
22a889c9fc	577
db0238e5c7	288
4e41f7a5df	329
16207869ba	359
4ff5c5ef47	576
cab2f6614c	635
f959f79b64	536
33f32ff406	288
c47c5ea1c3	709
fa9b3f2aa9	832
ceeaafc4fc	305
1544a0e952	425
1a28f06897	460
ae2ef70d51	818
62f822b156	662
380dea2a5a	369
e0cfbbcb0c	733
30e4d22141	711
a98d950667	563
4d4adc5623	690
2874150952	886
d752eaa82a	213
c98dfd50ba	558
2a070f3dc6	716
6c557220d3	494
851a37ac37	406
78299d7a47	885
923249032c	466
38673ade97	478
f2f0278d02	737
624bd59549	474
51179a1815	377
90b14e3f04	391
e9f4d6f927	419
4f6328bf93	637
0249c49180	402
edf47afe46	325
c70619fb09	927
82e88d973f	428
f950879320	651
370763b8a9	581
0ad0876244	468
07cbc65347	495
67db09fda5	426
b9fcc34ef3	567
d453812357	483
132e30cffd	790
6a1fd3c67e	640
8693030eb3	618
45a2a01008	801
8116fa64d4	399
fdc28cafdc	338
62a0ee9480	588
ce0e9def63	710
20a0f53112	139
b3f6affa39	309
be90ab3e56	407
cde14bb8d2	593
86abf1c96d	626
c9da9c3d42	591
19d821e8e4	177
f2d668f7e7	262
b637a7621a	179
56a4e5c1e5	274
923473085f	707
c10ff1398a	686
88a5c49514	948
51423622fd	416
bc811e2c1f	763
9bf022776e	732
fc13dabcbb	585
9ae45b19d3	687
530f759c6f	608
62aad7556c	926
97e78a5448	694
10f3d01ddb	449
52667992f8	378
f841c6dee7	203
edf1e6ac00	460
6682af0131	826
4541761ba4	614
3ce41108fe	360
ca82310ee1	500
f7ff576dc4	542
4d2ede6b7a	665
c1c54ad4ba	850
8c1d0929a2	77
3975043a11	730
a5d2da8488	108
022b1b01be	64
ea7425da00	656
9fabca6b17	205
e204511fd2	167
5448c46aac	288
631dacfc0f	566
3371d166f0	271
a5005ea567	315
90720e8172	742
39cd06da7d	531
b40844d201	259
7b0c7e28f0	833
6a89c7a85d	663
858f01d368	698
6a6b42a6f2	837
6b377327b1	399
939232310f	911
6b996daecc	632
3276e900a7	420
2821f70a5a	320
7d9f0dacd0	641
62966dffd3	817
2b30313d2c	461
86f2fd7025	509
a826a7a9a4	306
98b1f3fb9c	562
5f8b4540fd	199
a3bea8f266	507
6a7506aa1e	378
84eb2c400b	294
25bbbcd4a4	826
8c99d8c85f	551
4986fb6755	192
1a1b0c1549	464
fa2ebd1083	289
60d3607be2	426
30e5cfec08	624
2c3c64402e	804
1986fcadda	592
576fd5de16	191
61cfb43abf	412
e9909298a9	708
590e6bdbef	660
769d51b80b	96
46bec86213	455
1724889841	424
64e050f295	690
343b0359b5	845
178bd2185d	643
465463b009	771
f42a7e65f2	589
2b77f82b42	469
d3c3988e54	315
bfbb9b9149	802
65408225fc	688
0b7b00ebfd	327
6bffabbd91	715
5ee2d40bbb	385
7de95e0115	367
4ef0559016	700
49336bb17b	385
73c6a1ede1	441
b1ac5ed0b3	99
a3079aded1	489
0fb7b2772a	942
92e617896e	374
31b003483c	612
73f58ba609	220
6ee755c67d	341
c2973c16f1	869
2fd6d25adb	129
3b5e9c6e05	441
ebcd41b5f1	502
74ab2a9b1a	240
c1431cfade	480
b6604d4bd6	506
c673bebe29	556
ba705c8398	690
a0b1d96545	622
8b11113861	380
182bfc6862	363
499560e566	512
3d0acb5c90	393
9128b824e5	155
0eacc93ff3	394
3ff3881428	100
cafb1294ae	304
178d777950	599
d2e44953e6	478
7361f4e5bc	448
5489419bef	806
8bf499cb0c	605
2e035505d6	436
ccc41663c6	713
f20521b7f5	521
4f105993c5	493
fc87224914	245
5f51a19f9e	759
a60daba969	725
f712d8b870	279
48d34846d7	516
041925f04c	580
5b217529e7	446
51870e8500	159
0df53ae04c	373
31ca053bec	355
66eeb09788	266
eb23ddad08	583
bf294b9661	533
ddcb457a07	681
3ee4de57f8	182
45fb16d378	678
8ef76ed16e	741
5fd8ed2395	482
438b4cc6e3	328
15d76f1672	494
c6648ea2ca	811
3eabf280ed	800
b3b37c152d	351
268baf2d43	262
ad3c6dd8d4	689
3da729cae9	707
68bad6a787	128
82f186d2ac	132
65d05b81c6	325
2e7921981a	438
3dae882971	706
42b9ff31aa	504
23b7bf14c5	548
423ae1a09c	199
d268ae57b5	434
38ed2aa7cb	597
b33d57c4be	785
ef406bff03	719
fefe01ac32	251
d7a53f942a	456
b28aeb78e0	416
ac931ace49	141
527c3abd5f	408
3be0c0be8e	797
6e72c79c29	414
2c707479f9	533
69ee613976	515
2b55bdbda1	361
3507f73405	498
bbf6b192be	527
01b5362cce	477
a4d621da2d	542
8f1fbec1e6	708
4ca8350f11	144
5f397e0074	798
b8dea42e1a	659
cced2adf43	459
365abbdf77	651
40ccdfe09d	227
ea2f1fa62f	532
185172060e	699
7268aedee7	638
cfb8e5c36e	631
b8b3f26ad4	122
3577258d6b	304
65cb9cbc05	619
5800248c17	761
a72f220de9	470
5ffd928d1e	389
578aefa47e	835
b80db32c01	704
ba1287cb48	566
d7f7a9f48a	511
ec3130dd0b	622
834861f1b6	461
69cddf572c	503
4a5595076f	531
9fac28f3df	564
8367b54eac	615
a14d2ea3b1	155
c7a92a6707	578
d800abe6a4	709
10e1c8e23a	142
f1080b61e2	810
27ec51c877	633
026f97575b	152
a2530b4c45	113
217a70a0cb	377
ed6f9dfa22	659
ea5dd02892	755
5a3c38104c	876
9511856b03	427
6313ab72dc	369
fadd701a33	144
7ed0489985	441
589e94265a	667
0d9adabb2c	665
d25a2d736a	517
96f26f6397	626
b7b83447c4	87
d3b6c08868	206
20349d0a12	367
edd5fc6648	287
a959b2372a	662
eab589e1f2	63
7a0f1e9b45	687
aeba5383e4	352
ffce5bbb9a	457
3f8634704b	634
ba1ae7a6c7	258
d61250af0c	857
e12cd094a6	758
46673b0e2d	395
6e86fed535	530
efe3043924	250
1d2382ac3f	254
088a402727	255
af171a3570	356
cb9d520cf9	589
c9a1fd48f6	738
518ee8cf52	545
c230cf2a94	556
2596227117	430
4ee4b3485e	502
b33e244157	142
44f2ea3584	228
1abe5e8a3d	746
bcf322c1c0	788
c6612326fa	308
1aef65e24b	191
3ce657b8f7	207
efe3e72587	695
4f349b5ab8	148
3bf70b71cd	537
9790f7880b	544
d99612d949	494
4b9862566c	271
e6caf5eb81	277
7242ab00b6	601
2717821409	609
25fb3a895a	468
27a240a570	135
b42ffc97d4	419
1a0996a817	487
d0aeb260e8	832
33159fbb9b	620
6d1afa9d46	569
0a18b314fc	230
5c51c23a7b	276
bd2a0b256c	346
7f1d5f223c	596
8d4ba8fd28	540
459396b418	270
930dcd571a	487
9c6f8e4676	673
d9d06aa699	745
6d593a19d1	436
4b0c5aad63	831
7555f79a2c	223
572f0b1ad8	639
dccf379405	643
ce9c3510a8	407
3f76f25042	707
23bbdfd154	509
6b2f79f6ff	539
4085f8522d	572
2b76b47947	490
365bdf0ae1	790
b014624db2	610
6040cbf086	367
41895b0f40	431
ed2b73840d	359
0589f557d7	523
9b4aa94aed	676
6ef46555e2	385
5948185d4d	515
d308ec69d3	736
2bf5343f03	545
9358b1fa7a	439
98c6496076	432
a1b5786252	451
1037da2ff7	539
855f399924	454
bc3156b1e4	67
9e426ec524	766
a5805697c1	340
407bd44d31	712
37ba215c62	458
ad49962b22	215
b77cc54800	696
46b424e067	555
1d93cf8169	769
4ed2467e7c	684
9d462381b0	927
4d6121dae0	263
feb90d8376	397
b8a9602e21	527
b45f9383e9	198
61bd2ee822	777
115ee54da8	609
ea1270a8b2	396
4743e3bf8d	484
8e48de3b3b	458
fd257af5d2	424
9cf8fe7f96	608
a2a9c0c00a	796
62e72fe39a	154
59dabe134f	542
84b5568c2a	557
3d99801810	548
ebe64e1d15	807
cc70a60681	505
641ef8ba11	624
99405de5c5	449
393f2db0b0	359
cd6ed7690d	281
299ef808f6	119
4b72e35b8b	235
fb58510ec6	754
51846d4c96	579
5423d6049c	721
83645a3b6f	452
6558dcde17	722
44edd661a0	481
6ab003835b	659
246d86ba32	488
d49a9c4664	723
c0cbdabcc3	696
abcc448c24	734
1b2c817dd0	819
7ec803b58a	590
154948ae6d	241
ec212b3d2d	342
302ea1ac81	470
a9fd8e2a06	138
7b2032d7d1	106
d1665744c3	202
bce104494c	870
d67dd7da95	793
9b5bed5c6f	113
ba836c5ae1	744
2bca4fe522	709
5b7c160d0d	400
d0e8c9833f	686
a826e5e6e5	781
5b8dc086ff	593
b9afd7b728	658
dde0ee264b	580
f9d03271d6	585
7e68df3981	792
8a4671cb47	568
690b1ce5f7	720
2edf2e3e05	439
0243477802	261
29b25b5f03	373
30491b379f	796
dce6361f2a	415
f139be21a4	715
f8921580bb	543
40a571cf0f	445
36db23ceb8	787
d369e6b550	434
e2f397d206	262
a3605816c1	628
0898e36ee6	866
a531b78648	775
917ef84e64	949
ea2d80c951	349
b2c6b8cf57	477
d14ad5cb55	661
32599d97bb	501
494daad56b	774
d82b80a555	617
740d34befe	602
39f101a807	676
3e87545802	754
05b69f83bf	88
83be4b6836	849
e39ded223d	353
7738fbabca	785
ca58996278	828
7187f4c02c	207
9b1f59b89c	380
0c0f001366	390
423800be38	687
a35792b156	276
4b019a8354	617
1d2c8152bd	686
97b058f254	296
c1ed7e8344	803
55f1ea73b3	626
62a8f89a19	547
badb3ea766	773
7aef9898fa	535
9ad32f3c66	481
18fc51d517	669
d45b4f3b85	531
6c6c1cbae9	241
ea2fe8434f	426
1621c14879	585
af296d1c0a	678
8f07ef8585	463
f0228a88de	701
010ee525b6	130
91bfe61493	475
ed761ad8ef	806
5fe333fd26	764
853e89d0d3	629
956c91fe94	679
877f9dd0a7	262
071d5aa17f	360
2fc6fb555f	733
6ac91c75fc	483
6272ae54bc	386
92cc29d923	287
ea1332b03d	302
0841984941	718
c58124fdc4	390
2d7a83381c	100
91a0ac314c	550
bb1743a571	245
5d0a9c5b0e	482
557feaaf65	432
1f8bf8c5d0	652
c42d63b0e6	430
9ce55dc2c9	786
483b35d589	691
57904adf94	583
d71e91efc0	453
dcb1eee6e3	196
27d0d9af30	430
ae96972c1a	262
f7e8060b57	724
aac747667e	722
99c726d528	551
5d752d6d4a	235
c5493cc7b0	654
93d21b7636	317
86c1109730	782
25edb9edb3	422
4b15912a41	649
296de39be2	186
1075fa3200	578
5468ed796d	414
c59e5f46c0	242
760ca73d1f	497
a1dae195e7	435
abed119094	578
762c7d7084	685
ced8d25446	581
72544ea5b6	360
d2ea97ca4e	522
216e2a7492	429
56b5540fd7	695
217eeca27e	493
e0f030eb66	407
3e3431be2f	607
cf706fb35a	682
85670a7093	779
ad1e8ef844	586
106e4043ba	760
56810440c4	708
8c9b19f267	107
90b1a59d1b	710
4e6855dbae	500
a266a2a9df	794
5d4dcb9d8b	143
d353a74b66	466
cb68c2431a	713
4c89e94e36	629
b60fbb288b	373
ec5db065d9	512
4e961dd0ed	811
ff038e87b1	428
9dc604318f	702
c06ce71f9a	128
2775c5f447	768
052de39787	649
9a478d8cf2	290
7977cbab6f	224
488f5f133e	397
b2fbaf80d5	115
76e1428103	400
8f5af7f42a	454
de261976e6	652
d859ee2145	691
58d177c0d0	349
7074e402ca	384
ec542d0719	83
8b5757d8ee	648
6419fd454b	378
9898ce93d6	410
ecdd648857	574
cd6140444f	267
d84e52cb6e	107
213e0a9f7b	272
0b45bde756	92
97a10a3ba0	388
126f253739	725
916aff36ae	946
fd1be18f7d	460
a701844e9a	480
8fd4178b11	753
571e63d0bc	785
7af84fef71	496
980570ed7e	498
1bfe4907c1	194
a8ef242dfd	568
b0d8f26ad8	762
6c40978ddf	393
1ca865b041	791
7c9c01ebe8	796
da082ec985	487
356fa48ac4	550
e5df7166bc	533
0b9981aba1	59
836eedd4a7	504
5c0cde01b7	727
12e859e91d	545
6f0c88962b	854
4c36178b41	72
5e98f349f3	317
f503aaf699	650
2d5f4b0213	598
3e84576386	349
c313a1ad7d	754
c72b546073	247
a54d582262	670
725d92524a	678
f122ead5f2	513
f8e67987c6	335
a7bc02b7d4	487
b94a5b0bda	151
c26d515fdb	174
b83bc9dfa7	850
e8e8b96a84	782
9bf8a38b92	632
d61e5c8296	795
843f9892ef	408
76ba896225	556
992572448c	262
3072ae3119	780
c37f7c51e9	586
ec61b48efb	771
f0e7e06354	215
89af21b6ee	513
903180c447	759
939879034e	620
20658e781f	594
74fa9386ae	238
f0ec542987	148
db5bf853fc	569
fdd73141d6	539
51ede1c702	400
cbe33c57c4	579
ca393f0eaf	561
7d52a376a7	444
739a9ab34a	435
5aee63c515	611
c0aa0c7b66	837
1ab49f29e9	915
accb644c9e	440
1f1e11aee4	354
f64190c47e	670
25bd98aec3	447
a49edf33ae	177
5f1aa014c5	222
37251064bd	194
6fc88fcbed	483
1925c11fce	149
45f292bb41	491
1379940546	511
ab5fe4fea8	846
7df36788a9	138
cfe4dd9f7e	804
ab82b9e44e	583
9722dedee7	532
3fd616ef00	472
f30e47cb36	368
f7380099f6	796
299ba3cf34	715
77c695369e	457
a554d2d4a3	481
2fb152d905	499
976eb05465	692
d73e3ccdec	489
12bf4f2d3b	728
dd87f1a21f	702
a65aa82e0a	504
87c6bf0012	685
116bd22fd0	678
a87eb66a65	794
cdc7d77e77	731
69098163e1	432
6b4d65ac6a	770
e3e92cc747	529
fc944f4e1f	570
e030bdae65	630
31250cef62	656
e0bde1cf11	184
55111519ec	823
d3f3db7bd1	258
c45c9617bf	764
17bb0d4b3e	816
40d01e18a0	280
6caec01e67	379
0cf9c803b8	688
c95d3f1510	610
ad6e3961d4	519
63feb8de2b	751
fe37eddf8e	203
dd5a90cf89	226
9f97b2925e	669
f5a0acc480	352
7ab70da99b	127
6576184a08	370
f70f3b7b95	202
7a696bb878	391
f083e6692d	419
5cf1f1e7f0	282
54842b574a	685
9f0ebbd210	492
878566ab56	129
2010b17cf6	565
0497f2d447	482
633c7d5c80	249
65e2650a80	528
3358462c1b	542
5b28c5ba50	610
aa1d903842	781
91bb8b5dbb	608
9f459445b6	359
618f843c7a	617
253eb71c3d	654
eac822921e	180
70c92bc80f	432
3d4bc58424	674
8bc707feee	520
d8aebd0f86	822
114397189f	556
47729d4ee5	456
32f1039c61	845
a536f382ec	152
c701db91e2	359
d567ba2b49	803
1fba03699e	183
c576ef893a	298
9a3abd0ba6	743
fe4f6ff284	857
1d4e60eafa	471
9f2e5a8c24	753
aa94cfb806	754
eaefc56247	455
7af5b00299	590
573f9f58c4	120
9466e21e0d	640
6a6ebb2255	649
62d30854d7	427
d4033ae7f2	604
4b44c94892	771
be6cf5cf86	587
9aa65d393a	155
cc876896b5	157
ed081aa065	687
a66c03c236	456
753371cca5	608
8a02b4a1b7	630
857f570585	259
1abf3d7f60	649
a8aeef5395	291
a667ba911e	198
cff87534c4	571
cae4ec68c0	630
467469da7b	683
1277f1a611	277
444dcc147b	246
5e3c2aa2bb	307
495e5d8dc0	553
a5375b180b	671
51be9fc3d5	81
d0319f0ec5	380
95a60e2f42	558
43a1dbb062	706
1b8d100712	528
740070f15a	402
00950d1627	922
99aefa9443	516
f7d4d6fb0d	112
893bd55371	746
28553d5d42	313
b85046c5c1	89
2b723b8474	153
f0d15c63c5	151
73a3712fcd	570
45f31c81d4	659
5bbcd70d2f	724
f06ef6c8b7	320
9694a662dc	758
881407fa84	474
b93d143e4b	176
ed24549a3f	453
32062fff08	367
8c1db0fc39	819
466548defe	322
0ce329b5f9	398
25db231ea0	581
776bdf9043	644
eb5e2a6b3a	589
c256f6e713	634
4f02bab289	335
d5afcea9a2	461
5990041346	493
2101c21f75	513
9a4f625408	825
e0d98e6fde	525
184356736e	592
c3a963f5e3	652
399694c381	441
737e6513c8	127
6348c487a4	303
81491224d7	497
eb958a5cc8	615
000e218f21	841
368f635c4c	698
d7398cfded	406
32887c2719	374
92107f9559	399
9bd58061d6	614
d765e53b37	844
288c4c1941	371
e8d8b35601	637
c26ff00bfd	849
8c9a0ea088	541
384d50db49	656
5a7a933a05	268
3685aa0e78	418
1f0b16aa13	364
346358e652	649
cb6c6c15ce	346
ba6970504c	535
cc97e87765	671
f8ba90c991	88
42d64f2d78	631
0d8ed16206	93
fb81781b44	727
3f8a8f4715	456
8a55cca47a	645
3ed6d1c7df	633
abfed46705	695
822043d604	748
b6e57d954e	227
cd6320c6eb	163
8adaa82868	539
e8cf12563d	608
a913c2fc19	420
7a095f0b21	315
504c4a71d2	576
ca511bc319	600
c593c662f1	677
dfc8a378b7	820
b6bbd06618	536
e1c6994595	954
be2dd1db16	206
8b01d00cb0	942
42c563d895	505
4285c2ffe8	158
c387a012fc	478
d30e73de0c	365
4618b50b42	685
ec649a86b2	484
30bb4cd749	544
b354751edd	706
9819277faa	307
c23d957c59	483
aabb4516d1	561
0c089f7c1b	410
754cfc4b80	943
92c91d1494	798
a7f4b8d36e	611
e73532b450	703
07fef26d18	614
86866ba71d	230
94551e800f	787
7e78a47cee	378
d606f4a578	268
9539d280a6	570
cd69ee839f	444
bd7b74689d	271
58ad72a266	245
4a7418a5e6	829
645abba5ec	284
a708e52d7c	832
99bc5efa33	195
335474f8ec	610
884400b2e8	561
9eaf536a63	828
6d8a8e2e6d	554
a5471f53d8	659
6f19d11809	737
231fc4e8e5	524
520fdf987c	364
c307912941	306
1c9fa3dff4	691
d916ac7864	243
f3fd020f27	703
b2f87059da	420
49fe2ee7ba	546
0aea45ba8f	484
54a3636ba6	704
35b34a9da1	785
2a71003f75	436
a3ad1422f5	387
a90545f377	574
7cf386709a	713
ad93d35798	294
071c81c9ad	429
09541ce79b	593
37aa9fc79a	391
1a5c093750	716
89340d64ab	312
e2a70ffdf6	891
932529c83d	301
b852505678	256
cb2acfd639	749
190ea39ec4	783
cb7cd324a5	476
75eaea4cdb	347
7ec839af45	81
87725b728a	444
e3e1afe993	500
b342a4959d	573
b7ec14f5e4	546
c39f317ad0	443
31b7874f49	397
19843b4e95	763
93a8901635	431
8811181716	301
40dcff68b3	707
28e3c1128c	678
875dda3975	727
0c62ed4494	647
df811b26b6	455
4e89a919ed	500
4575e490e4	691
d390b1cbef	655
6a1fe1a81e	836
f1e4acdd7b	304
8555cb627a	473
5ebe9e404d	685
7c6221dbb8	226
d629a56d3c	482
bf71bff284	711
bf05a52a6b	392
7796858a9b	442
3a33e1eb89	640
3794cd4d73	456
14bba6af57	628
61eb86f1ad	720
ad76d4cd21	282
02117a400e	696
5991bd3f1b	688
1e5e713964	567
be7014887d	715
fc4c223773	445
f85a85710a	634
2b1e71c2a3	684
1169f5b1fb	383
a48b9989ac	176
428a877104	919
8a29fd2ebe	336
d31c506913	639
930a21d485	879
3391f0befc	723
fd51e63c83	766
440534c8dd	184
5bb976391e	288
9a672bfb51	642
33dfe8b243	588
4f30a97219	120
94c94ee7b6	650
91823ecb1f	758
0d19f89dc9	475
f507d4f122	459
b525824dfc	628
f9fc7746fb	150
d967181724	581
6092afaec7	353
f9ef613aec	836
bfd1d7caa1	592
37e16a5404	539
a21ae8cb6b	798
b9fb7882a0	248
fa59461848	615
285b9ba056	316
f429b8e6f8	266
a93c251217	229
9cb42834b3	359
8e93b66386	185
d90473fc86	487
f992390442	651
3d339265c4	309
56d6d999b8	597
1d80de2ec9	277
0050766ae2	835
a7b918d80e	290
72ef4718f3	151
70c082d59e	248
8c88cf3d22	153
a6a3383416	537
d21012f5c1	595
9d12bb050d	443
62de954435	456
e2dd6ebd6b	247
30d4fb116b	719
96d917e53d	528
fd949b5ab7	503
bb1e7f303f	715
60bbd166a4	552
fbf73cb975	440
0926b7396b	673
0461a2fb30	562
b966734278	501
1d798aa5d5	401
eec3f628d6	860
977f897477	530
f0ea2421f0	122
8db5bf9be2	437
55e9012561	746
6c8ad32f36	551
90194208b9	287
c920246511	725
f121c06f1f	93
8b0d16466b	625
be1c8cbf1f	621
c33e3a20a4	668
52e7de7430	367
790f497dc8	845
9efedb3b86	701
63e32c0cfb	339
78f17697f2	607
66cd349922	607
362cec7849	689
93a1541218	294
88a4200cec	728
852873eb7b	156
90990cd2ba	492
e89272a29b	488
1c8f6881ac	288
0aab0afa9c	331
5aca18a605	264
a1fe3de7bb	355
b552fb0d9d	199
4985566e7d	105
fa08ffa6fb	468
71f6fcb48a	848
fff2abcaf9	83
1ee82dabee	514
da02c9184d	810
23e5717c0f	481
d433300064	842
023d486fba	835
24f27c4087	821
7709ec3c5d	408
d73189228f	622
d17f801011	846
31683f8a18	747
d4acb30303	444
8ca267be2b	242
ea1a6e1b33	666
809cb34e8d	615
1463aee5b3	482
e6a78e36b5	441
029c321179	675
dd11ae96e3	753
6d9be2f492	727
9b80cf8992	586
a3e0a0c779	55
8138c79081	676
34e51dba6a	727
56ab4fae30	630
1a2918c9b4	372
3ad9500e43	441
669cb42011	559
2bfa664017	288
0b73b427d1	475
ac5f676fa3	637
f288e998f5	835
6752a6815f	135
9bf8f84094	506
90d2cdb32d	266
e23a93a95e	505
49a90688bf	263
8c477d6abf	558
a4e5b9902b	345
